dx,days_since_index,n
3669,-321,0
3669,-320,1
3669,-319,0
3669,-318,1
3669,-317,1
3669,-316,1
3669,-315,0
3669,-314,2
3669,-313,2
3669,-312,3
3669,-311,1
3669,-310,0
3669,-309,2
3669,-308,2
3669,-307,0
3669,-306,0
3669,-305,0
3669,-304,0
3669,-303,1
3669,-302,0
3669,-301,0
3669,-300,0
3669,-299,1
3669,-298,1
3669,-297,2
3669,-296,2
3669,-295,3
3669,-294,1
3669,-293,0
3669,-292,0
3669,-291,2
3669,-290,0
3669,-289,0
3669,-288,1
3669,-287,1
3669,-286,0
3669,-285,0
3669,-284,0
3669,-283,1
3669,-282,3
3669,-281,1
3669,-280,2
3669,-279,0
3669,-278,3
3669,-277,2
3669,-276,3
3669,-275,0
3669,-274,4
3669,-273,4
3669,-272,0
3669,-271,1
3669,-270,3
3669,-269,1
3669,-268,3
3669,-267,1
3669,-266,1
3669,-265,1
3669,-264,0
3669,-263,0
3669,-262,0
3669,-261,1
3669,-260,0
3669,-259,1
3669,-258,0
3669,-257,1
3669,-256,0
3669,-255,3
3669,-254,0
3669,-253,4
3669,-252,0
3669,-251,2
3669,-250,2
3669,-249,1
3669,-248,1
3669,-247,1
3669,-246,4
3669,-245,1
3669,-244,1
3669,-243,0
3669,-242,2
3669,-241,1
3669,-240,3
3669,-239,2
3669,-238,1
3669,-237,1
3669,-236,0
3669,-235,2
3669,-234,0
3669,-233,2
3669,-232,0
3669,-231,0
3669,-230,2
3669,-229,1
3669,-228,1
3669,-227,2
3669,-226,0
3669,-225,3
3669,-224,0
3669,-223,0
3669,-222,0
3669,-221,1
3669,-220,0
3669,-219,0
3669,-218,0
3669,-217,1
3669,-216,3
3669,-215,3
3669,-214,0
3669,-213,2
3669,-212,1
3669,-211,2
3669,-210,1
3669,-209,4
3669,-208,0
3669,-207,3
3669,-206,0
3669,-205,1
3669,-204,1
3669,-203,0
3669,-202,0
3669,-201,1
3669,-200,2
3669,-199,0
3669,-198,4
3669,-197,3
3669,-196,0
3669,-195,2
3669,-194,1
3669,-193,0
3669,-192,0
3669,-191,2
3669,-190,0
3669,-189,2
3669,-188,3
3669,-187,0
3669,-186,2
3669,-185,1
3669,-184,1
3669,-183,0
3669,-182,1
3669,-181,1
3669,-180,3
3669,-179,0
3669,-178,1
3669,-177,0
3669,-176,1
3669,-175,0
3669,-174,2
3669,-173,4
3669,-172,2
3669,-171,3
3669,-170,0
3669,-169,1
3669,-168,1
3669,-167,2
3669,-166,3
3669,-165,4
3669,-164,0
3669,-163,0
3669,-162,3
3669,-161,2
3669,-160,2
3669,-159,0
3669,-158,3
3669,-157,0
3669,-156,0
3669,-155,2
3669,-154,4
3669,-153,0
3669,-152,1
3669,-151,0
3669,-150,2
3669,-149,3
3669,-148,0
3669,-147,2
3669,-146,1
3669,-145,0
3669,-144,0
3669,-143,1
3669,-142,0
3669,-141,0
3669,-140,2
3669,-139,1
3669,-138,2
3669,-137,2
3669,-136,2
3669,-135,0
3669,-134,2
3669,-133,1
3669,-132,1
3669,-131,4
3669,-130,3
3669,-129,0
3669,-128,1
3669,-127,1
3669,-126,1
3669,-125,1
3669,-124,4
3669,-123,0
3669,-122,0
3669,-121,0
3669,-120,0
3669,-119,1
3669,-118,0
3669,-117,1
3669,-116,1
3669,-115,1
3669,-114,3
3669,-113,2
3669,-112,0
3669,-111,1
3669,-110,1
3669,-109,0
3669,-108,0
3669,-107,0
3669,-106,0
3669,-105,1
3669,-104,0
3669,-103,3
3669,-102,1
3669,-101,2
3669,-100,0
3669,-99,0
3669,-98,0
3669,-97,1
3669,-96,2
3669,-95,2
3669,-94,3
3669,-93,0
3669,-92,3
3669,-91,1
3669,-90,0
3669,-89,0
3669,-88,0
3669,-87,1
3669,-86,3
3669,-85,0
3669,-84,2
3669,-83,0
3669,-82,0
3669,-81,1
3669,-80,1
3669,-79,0
3669,-78,1
3669,-77,0
3669,-76,0
3669,-75,1
3669,-74,2
3669,-73,1
3669,-72,2
3669,-71,1
3669,-70,0
3669,-69,1
3669,-68,2
3669,-67,1
3669,-66,1
3669,-65,1
3669,-64,0
3669,-63,2
3669,-62,2
3669,-61,1
3669,-60,1
3669,-59,4
3669,-58,3
3669,-57,2
3669,-56,2
3669,-55,0
3669,-54,1
3669,-53,2
3669,-52,2
3669,-51,2
3669,-50,1
3669,-49,0
3669,-48,1
3669,-47,2
3669,-46,1
3669,-45,1
3669,-44,1
3669,-43,1
3669,-42,1
3669,-41,1
3669,-40,3
3669,-39,0
3669,-38,0
3669,-37,1
3669,-36,1
3669,-35,0
3669,-34,0
3669,-33,2
3669,-32,0
3669,-31,0
3669,-30,0
3669,-29,2
3669,-28,3
3669,-27,1
3669,-26,0
3669,-25,0
3669,-24,1
3669,-23,2
3669,-22,1
3669,-21,3
3669,-20,0
3669,-19,4
3669,-18,0
3669,-17,2
3669,-16,0
3669,-15,2
3669,-14,1
3669,-13,2
3669,-12,3
3669,-11,4
3669,-10,2
3669,-9,0
3669,-8,0
3669,-7,4
3669,-6,1
3669,-5,0
3669,-4,1
3669,-3,1
3669,-2,4
3669,-1,1
37515,-365,0
37515,-364,4
37515,-363,4
37515,-362,1
37515,-361,0
37515,-360,1
37515,-359,4
37515,-358,0
37515,-357,0
37515,-356,0
37515,-355,2
37515,-354,6
37515,-353,2
37515,-352,2
37515,-351,2
37515,-350,0
37515,-349,2
37515,-348,3
37515,-347,4
37515,-346,0
37515,-345,2
37515,-344,0
37515,-343,0
37515,-342,3
37515,-341,1
37515,-340,1
37515,-339,4
37515,-338,2
37515,-337,0
37515,-336,2
37515,-335,2
37515,-334,0
37515,-333,3
37515,-332,3
37515,-331,2
37515,-330,4
37515,-329,1
37515,-328,1
37515,-327,0
37515,-326,2
37515,-325,3
37515,-324,4
37515,-323,0
37515,-322,2
37515,-321,1
37515,-320,2
37515,-319,3
37515,-318,5
37515,-317,2
37515,-316,1
37515,-315,0
37515,-314,0
37515,-313,2
37515,-312,4
37515,-311,3
37515,-310,2
37515,-309,0
37515,-308,2
37515,-307,2
37515,-306,3
37515,-305,1
37515,-304,1
37515,-303,1
37515,-302,2
37515,-301,2
37515,-300,2
37515,-299,2
37515,-298,2
37515,-297,0
37515,-296,0
37515,-295,0
37515,-294,2
37515,-293,0
37515,-292,0
37515,-291,1
37515,-290,0
37515,-289,1
37515,-288,0
37515,-287,0
37515,-286,1
37515,-285,1
37515,-284,3
37515,-283,2
37515,-282,4
37515,-281,3
37515,-280,1
37515,-279,2
37515,-278,0
37515,-277,1
37515,-276,3
37515,-275,1
37515,-274,3
37515,-273,2
37515,-272,3
37515,-271,0
37515,-270,2
37515,-269,0
37515,-268,1
37515,-267,1
37515,-266,2
37515,-265,0
37515,-264,1
37515,-263,1
37515,-262,2
37515,-261,0
37515,-260,2
37515,-259,1
37515,-258,0
37515,-257,1
37515,-256,0
37515,-255,2
37515,-254,2
37515,-253,1
37515,-252,2
37515,-251,2
37515,-250,0
37515,-249,1
37515,-248,2
37515,-247,3
37515,-246,3
37515,-245,1
37515,-244,1
37515,-243,3
37515,-242,1
37515,-241,1
37515,-240,3
37515,-239,1
37515,-238,4
37515,-237,2
37515,-236,2
37515,-235,2
37515,-234,1
37515,-233,3
37515,-232,0
37515,-231,2
37515,-230,0
37515,-229,1
37515,-228,1
37515,-227,0
37515,-226,4
37515,-225,2
37515,-224,2
37515,-223,3
37515,-222,1
37515,-221,0
37515,-220,1
37515,-219,2
37515,-218,2
37515,-217,0
37515,-216,0
37515,-215,0
37515,-214,2
37515,-213,6
37515,-212,3
37515,-211,1
37515,-210,2
37515,-209,1
37515,-208,1
37515,-207,0
37515,-206,0
37515,-205,1
37515,-204,2
37515,-203,1
37515,-202,0
37515,-201,1
37515,-200,3
37515,-199,2
37515,-198,3
37515,-197,2
37515,-196,1
37515,-195,4
37515,-194,1
37515,-193,4
37515,-192,0
37515,-191,3
37515,-190,0
37515,-189,3
37515,-188,5
37515,-187,0
37515,-186,0
37515,-185,1
37515,-184,1
37515,-183,1
37515,-182,3
37515,-181,4
37515,-180,1
37515,-179,2
37515,-178,2
37515,-177,3
37515,-176,0
37515,-175,3
37515,-174,1
37515,-173,2
37515,-172,0
37515,-171,0
37515,-170,4
37515,-169,3
37515,-168,0
37515,-167,0
37515,-166,0
37515,-165,1
37515,-164,3
37515,-163,5
37515,-162,2
37515,-161,1
37515,-160,2
37515,-159,4
37515,-158,0
37515,-157,0
37515,-156,2
37515,-155,3
37515,-154,5
37515,-153,0
37515,-152,1
37515,-151,4
37515,-150,0
37515,-149,4
37515,-148,4
37515,-147,0
37515,-146,2
37515,-145,1
37515,-144,1
37515,-143,3
37515,-142,4
37515,-141,5
37515,-140,0
37515,-139,3
37515,-138,0
37515,-137,3
37515,-136,1
37515,-135,2
37515,-134,4
37515,-133,3
37515,-132,6
37515,-131,1
37515,-130,2
37515,-129,4
37515,-128,5
37515,-127,3
37515,-126,0
37515,-125,4
37515,-124,1
37515,-123,1
37515,-122,1
37515,-121,0
37515,-120,3
37515,-119,0
37515,-118,0
37515,-117,3
37515,-116,6
37515,-115,0
37515,-114,0
37515,-113,2
37515,-112,3
37515,-111,1
37515,-110,2
37515,-109,1
37515,-108,4
37515,-107,3
37515,-106,4
37515,-105,0
37515,-104,0
37515,-103,2
37515,-102,5
37515,-101,2
37515,-100,2
37515,-99,3
37515,-98,0
37515,-97,0
37515,-96,0
37515,-95,0
37515,-94,3
37515,-93,5
37515,-92,0
37515,-91,3
37515,-90,0
37515,-89,4
37515,-88,2
37515,-87,4
37515,-86,0
37515,-85,0
37515,-84,7
37515,-83,0
37515,-82,0
37515,-81,2
37515,-80,0
37515,-79,4
37515,-78,2
37515,-77,2
37515,-76,4
37515,-75,3
37515,-74,4
37515,-73,2
37515,-72,4
37515,-71,5
37515,-70,2
37515,-69,3
37515,-68,1
37515,-67,2
37515,-66,3
37515,-65,3
37515,-64,0
37515,-63,3
37515,-62,1
37515,-61,0
37515,-60,0
37515,-59,1
37515,-58,4
37515,-57,4
37515,-56,0
37515,-55,2
37515,-54,3
37515,-53,2
37515,-52,1
37515,-51,0
37515,-50,2
37515,-49,1
37515,-48,3
37515,-47,0
37515,-46,4
37515,-45,3
37515,-44,0
37515,-43,2
37515,-42,4
37515,-41,2
37515,-40,3
37515,-39,1
37515,-38,0
37515,-37,4
37515,-36,2
37515,-35,0
37515,-34,6
37515,-33,3
37515,-32,4
37515,-31,0
37515,-30,2
37515,-29,0
37515,-28,3
37515,-27,3
37515,-26,6
37515,-25,3
37515,-24,5
37515,-23,1
37515,-22,1
37515,-21,1
37515,-20,2
37515,-19,3
37515,-18,3
37515,-17,1
37515,-16,0
37515,-15,0
37515,-14,1
37515,-13,0
37515,-12,0
37515,-11,0
37515,-10,3
37515,-9,2
37515,-8,1
37515,-7,3
37515,-6,0
37515,-5,2
37515,-4,3
37515,-3,1
37515,-2,1
37515,-1,3
3804,-365,0
3804,-364,3
3804,-363,3
3804,-362,3
3804,-361,0
3804,-360,2
3804,-359,3
3804,-358,0
3804,-357,2
3804,-356,1
3804,-355,2
3804,-354,4
3804,-353,1
3804,-352,0
3804,-351,1
3804,-350,0
3804,-349,1
3804,-348,0
3804,-347,2
3804,-346,1
3804,-345,1
3804,-344,0
3804,-343,4
3804,-342,2
3804,-341,0
3804,-340,2
3804,-339,2
3804,-338,3
3804,-337,3
3804,-336,1
3804,-335,2
3804,-334,2
3804,-333,1
3804,-332,0
3804,-331,2
3804,-330,2
3804,-329,5
3804,-328,2
3804,-327,0
3804,-326,0
3804,-325,0
3804,-324,3
3804,-323,4
3804,-322,1
3804,-321,2
3804,-320,1
3804,-319,1
3804,-318,1
3804,-317,2
3804,-316,2
3804,-315,2
3804,-314,2
3804,-313,1
3804,-312,2
3804,-311,1
3804,-310,0
3804,-309,2
3804,-308,3
3804,-307,0
3804,-306,0
3804,-305,1
3804,-304,3
3804,-303,5
3804,-302,4
3804,-301,1
3804,-300,2
3804,-299,0
3804,-298,4
3804,-297,2
3804,-296,0
3804,-295,2
3804,-294,2
3804,-293,3
3804,-292,2
3804,-291,1
3804,-290,1
3804,-289,2
3804,-288,3
3804,-287,3
3804,-286,1
3804,-285,1
3804,-284,4
3804,-283,2
3804,-282,1
3804,-281,2
3804,-280,0
3804,-279,3
3804,-278,1
3804,-277,0
3804,-276,2
3804,-275,0
3804,-274,2
3804,-273,2
3804,-272,1
3804,-271,3
3804,-270,2
3804,-269,2
3804,-268,0
3804,-267,0
3804,-266,1
3804,-265,2
3804,-264,3
3804,-263,0
3804,-262,4
3804,-261,2
3804,-260,1
3804,-259,0
3804,-258,2
3804,-257,4
3804,-256,1
3804,-255,2
3804,-254,2
3804,-253,0
3804,-252,1
3804,-251,2
3804,-250,3
3804,-249,0
3804,-248,1
3804,-247,2
3804,-246,0
3804,-245,3
3804,-244,3
3804,-243,1
3804,-242,4
3804,-241,2
3804,-240,5
3804,-239,3
3804,-238,0
3804,-237,2
3804,-236,4
3804,-235,2
3804,-234,3
3804,-233,5
3804,-232,1
3804,-231,0
3804,-230,0
3804,-229,3
3804,-228,0
3804,-227,4
3804,-226,2
3804,-225,5
3804,-224,4
3804,-223,0
3804,-222,1
3804,-221,5
3804,-220,0
3804,-219,2
3804,-218,1
3804,-217,2
3804,-216,2
3804,-215,0
3804,-214,2
3804,-213,2
3804,-212,3
3804,-211,3
3804,-210,1
3804,-209,2
3804,-208,3
3804,-207,0
3804,-206,4
3804,-205,0
3804,-204,1
3804,-203,0
3804,-202,0
3804,-201,3
3804,-200,3
3804,-199,4
3804,-198,2
3804,-197,0
3804,-196,4
3804,-195,2
3804,-194,2
3804,-193,1
3804,-192,3
3804,-191,1
3804,-190,2
3804,-189,1
3804,-188,8
3804,-187,3
3804,-186,2
3804,-185,1
3804,-184,3
3804,-183,2
3804,-182,1
3804,-181,2
3804,-180,3
3804,-179,2
3804,-178,2
3804,-177,2
3804,-176,0
3804,-175,0
3804,-174,1
3804,-173,3
3804,-172,1
3804,-171,5
3804,-170,0
3804,-169,4
3804,-168,0
3804,-167,4
3804,-166,0
3804,-165,1
3804,-164,0
3804,-163,2
3804,-162,2
3804,-161,0
3804,-160,1
3804,-159,3
3804,-158,4
3804,-157,3
3804,-156,1
3804,-155,3
3804,-154,2
3804,-153,3
3804,-152,1
3804,-151,1
3804,-150,0
3804,-149,0
3804,-148,2
3804,-147,0
3804,-146,0
3804,-145,3
3804,-144,4
3804,-143,0
3804,-142,2
3804,-141,1
3804,-140,0
3804,-139,0
3804,-138,3
3804,-137,1
3804,-136,1
3804,-135,3
3804,-134,3
3804,-133,2
3804,-132,0
3804,-131,3
3804,-130,2
3804,-129,1
3804,-128,2
3804,-127,4
3804,-126,1
3804,-125,3
3804,-124,1
3804,-123,2
3804,-122,3
3804,-121,3
3804,-120,1
3804,-119,5
3804,-118,2
3804,-117,1
3804,-116,4
3804,-115,3
3804,-114,3
3804,-113,1
3804,-112,5
3804,-111,2
3804,-110,2
3804,-109,0
3804,-108,5
3804,-107,4
3804,-106,0
3804,-105,0
3804,-104,0
3804,-103,1
3804,-102,1
3804,-101,3
3804,-100,2
3804,-99,4
3804,-98,3
3804,-97,2
3804,-96,1
3804,-95,0
3804,-94,0
3804,-93,5
3804,-92,1
3804,-91,0
3804,-90,1
3804,-89,1
3804,-88,1
3804,-87,3
3804,-86,0
3804,-85,2
3804,-84,3
3804,-83,3
3804,-82,3
3804,-81,2
3804,-80,0
3804,-79,4
3804,-78,4
3804,-77,3
3804,-76,2
3804,-75,1
3804,-74,3
3804,-73,2
3804,-72,3
3804,-71,3
3804,-70,0
3804,-69,3
3804,-68,4
3804,-67,4
3804,-66,1
3804,-65,2
3804,-64,3
3804,-63,2
3804,-62,0
3804,-61,2
3804,-60,1
3804,-59,1
3804,-58,0
3804,-57,1
3804,-56,0
3804,-55,2
3804,-54,4
3804,-53,4
3804,-52,4
3804,-51,3
3804,-50,1
3804,-49,5
3804,-48,0
3804,-47,3
3804,-46,1
3804,-45,6
3804,-44,2
3804,-43,3
3804,-42,1
3804,-41,1
3804,-40,2
3804,-39,1
3804,-38,0
3804,-37,0
3804,-36,4
3804,-35,2
3804,-34,3
3804,-33,0
3804,-32,6
3804,-31,4
3804,-30,2
3804,-29,2
3804,-28,5
3804,-27,4
3804,-26,2
3804,-25,0
3804,-24,5
3804,-23,1
3804,-22,0
3804,-21,1
3804,-20,0
3804,-19,1
3804,-18,1
3804,-17,1
3804,-16,2
3804,-15,5
3804,-14,3
3804,-13,3
3804,-12,4
3804,-11,2
3804,-10,1
3804,-9,1
3804,-8,4
3804,-7,4
3804,-6,9
3804,-5,4
3804,-4,6
3804,-3,5
3804,-2,1
3804,-1,7
3829,-365,0
3829,-364,0
3829,-363,1
3829,-362,1
3829,-361,2
3829,-360,0
3829,-359,1
3829,-358,0
3829,-357,1
3829,-356,2
3829,-355,2
3829,-354,0
3829,-353,1
3829,-352,1
3829,-351,2
3829,-350,0
3829,-349,1
3829,-348,2
3829,-347,0
3829,-346,1
3829,-345,0
3829,-344,0
3829,-343,3
3829,-342,0
3829,-341,2
3829,-340,1
3829,-339,1
3829,-338,1
3829,-337,0
3829,-336,2
3829,-335,0
3829,-334,0
3829,-333,2
3829,-332,0
3829,-331,0
3829,-330,0
3829,-329,0
3829,-328,1
3829,-327,1
3829,-326,2
3829,-325,0
3829,-324,0
3829,-323,2
3829,-322,0
3829,-321,1
3829,-320,0
3829,-319,1
3829,-318,0
3829,-317,1
3829,-316,4
3829,-315,0
3829,-314,2
3829,-313,0
3829,-312,0
3829,-311,4
3829,-310,1
3829,-309,1
3829,-308,1
3829,-307,2
3829,-306,4
3829,-305,3
3829,-304,1
3829,-303,1
3829,-302,1
3829,-301,0
3829,-300,2
3829,-299,1
3829,-298,1
3829,-297,0
3829,-296,2
3829,-295,0
3829,-294,0
3829,-293,2
3829,-292,1
3829,-291,1
3829,-290,1
3829,-289,2
3829,-288,1
3829,-287,1
3829,-286,0
3829,-285,0
3829,-284,0
3829,-283,1
3829,-282,3
3829,-281,3
3829,-280,1
3829,-279,1
3829,-278,0
3829,-277,1
3829,-276,0
3829,-275,4
3829,-274,4
3829,-273,0
3829,-272,1
3829,-271,3
3829,-270,2
3829,-269,1
3829,-268,0
3829,-267,1
3829,-266,2
3829,-265,0
3829,-264,2
3829,-263,0
3829,-262,1
3829,-261,3
3829,-260,0
3829,-259,1
3829,-258,0
3829,-257,0
3829,-256,2
3829,-255,2
3829,-254,2
3829,-253,3
3829,-252,1
3829,-251,1
3829,-250,1
3829,-249,5
3829,-248,2
3829,-247,2
3829,-246,2
3829,-245,2
3829,-244,0
3829,-243,3
3829,-242,0
3829,-241,4
3829,-240,0
3829,-239,3
3829,-238,1
3829,-237,4
3829,-236,1
3829,-235,3
3829,-234,1
3829,-233,5
3829,-232,0
3829,-231,0
3829,-230,3
3829,-229,0
3829,-228,3
3829,-227,2
3829,-226,2
3829,-225,1
3829,-224,0
3829,-223,1
3829,-222,4
3829,-221,3
3829,-220,4
3829,-219,2
3829,-218,1
3829,-217,5
3829,-216,1
3829,-215,4
3829,-214,1
3829,-213,4
3829,-212,1
3829,-211,3
3829,-210,2
3829,-209,3
3829,-208,5
3829,-207,1
3829,-206,4
3829,-205,3
3829,-204,3
3829,-203,0
3829,-202,2
3829,-201,2
3829,-200,0
3829,-199,2
3829,-198,2
3829,-197,1
3829,-196,0
3829,-195,1
3829,-194,1
3829,-193,3
3829,-192,1
3829,-191,4
3829,-190,3
3829,-189,1
3829,-188,4
3829,-187,0
3829,-186,3
3829,-185,2
3829,-184,1
3829,-183,4
3829,-182,0
3829,-181,0
3829,-180,2
3829,-179,4
3829,-178,1
3829,-177,3
3829,-176,2
3829,-175,0
3829,-174,2
3829,-173,2
3829,-172,0
3829,-171,2
3829,-170,2
3829,-169,0
3829,-168,4
3829,-167,2
3829,-166,5
3829,-165,3
3829,-164,5
3829,-163,1
3829,-162,4
3829,-161,1
3829,-160,0
3829,-159,2
3829,-158,5
3829,-157,0
3829,-156,2
3829,-155,3
3829,-154,1
3829,-153,0
3829,-152,1
3829,-151,1
3829,-150,6
3829,-149,1
3829,-148,3
3829,-147,4
3829,-146,4
3829,-145,0
3829,-144,3
3829,-143,2
3829,-142,4
3829,-141,2
3829,-140,8
3829,-139,3
3829,-138,5
3829,-137,3
3829,-136,8
3829,-135,3
3829,-134,3
3829,-133,4
3829,-132,1
3829,-131,5
3829,-130,5
3829,-129,6
3829,-128,0
3829,-127,3
3829,-126,6
3829,-125,1
3829,-124,4
3829,-123,6
3829,-122,2
3829,-121,1
3829,-120,3
3829,-119,2
3829,-118,1
3829,-117,3
3829,-116,2
3829,-115,4
3829,-114,6
3829,-113,2
3829,-112,0
3829,-111,1
3829,-110,2
3829,-109,5
3829,-108,1
3829,-107,4
3829,-106,4
3829,-105,6
3829,-104,1
3829,-103,4
3829,-102,3
3829,-101,0
3829,-100,3
3829,-99,0
3829,-98,0
3829,-97,5
3829,-96,1
3829,-95,3
3829,-94,0
3829,-93,1
3829,-92,6
3829,-91,4
3829,-90,1
3829,-89,4
3829,-88,2
3829,-87,4
3829,-86,3
3829,-85,2
3829,-84,3
3829,-83,8
3829,-82,4
3829,-81,4
3829,-80,1
3829,-79,7
3829,-78,3
3829,-77,4
3829,-76,3
3829,-75,3
3829,-74,0
3829,-73,6
3829,-72,2
3829,-71,0
3829,-70,0
3829,-69,2
3829,-68,0
3829,-67,4
3829,-66,0
3829,-65,1
3829,-64,2
3829,-63,15
3829,-62,2
3829,-61,5
3829,-60,7
3829,-59,3
3829,-58,0
3829,-57,1
3829,-56,2
3829,-55,0
3829,-54,7
3829,-53,1
3829,-52,2
3829,-51,0
3829,-50,2
3829,-49,0
3829,-48,4
3829,-47,3
3829,-46,1
3829,-45,2
3829,-44,2
3829,-43,6
3829,-42,0
3829,-41,6
3829,-40,4
3829,-39,5
3829,-38,5
3829,-37,3
3829,-36,5
3829,-35,2
3829,-34,4
3829,-33,8
3829,-32,8
3829,-31,0
3829,-30,2
3829,-29,3
3829,-28,0
3829,-27,4
3829,-26,2
3829,-25,3
3829,-24,3
3829,-23,3
3829,-22,5
3829,-21,0
3829,-20,2
3829,-19,9
3829,-18,6
3829,-17,4
3829,-16,1
3829,-15,3
3829,-14,1
3829,-13,10
3829,-12,7
3829,-11,11
3829,-10,12
3829,-9,4
3829,-8,16
3829,-7,11
3829,-6,5
3829,-5,4
3829,-4,2
3829,-3,5
3829,-2,4
3829,-1,7
38910,-365,0
38910,-364,2
38910,-363,0
38910,-362,0
38910,-361,0
38910,-360,0
38910,-359,1
38910,-358,1
38910,-357,1
38910,-356,1
38910,-355,2
38910,-354,1
38910,-353,0
38910,-352,0
38910,-351,1
38910,-350,0
38910,-349,1
38910,-348,0
38910,-347,2
38910,-346,0
38910,-345,1
38910,-344,1
38910,-343,2
38910,-342,1
38910,-341,0
38910,-340,1
38910,-339,0
38910,-338,0
38910,-337,1
38910,-336,2
38910,-335,1
38910,-334,1
38910,-333,0
38910,-332,2
38910,-331,1
38910,-330,0
38910,-329,1
38910,-328,0
38910,-327,1
38910,-326,2
38910,-325,0
38910,-324,1
38910,-323,2
38910,-322,2
38910,-321,1
38910,-320,0
38910,-319,2
38910,-318,3
38910,-317,2
38910,-316,0
38910,-315,0
38910,-314,1
38910,-313,1
38910,-312,0
38910,-311,0
38910,-310,0
38910,-309,2
38910,-308,1
38910,-307,0
38910,-306,0
38910,-305,1
38910,-304,2
38910,-303,1
38910,-302,2
38910,-301,1
38910,-300,1
38910,-299,1
38910,-298,0
38910,-297,1
38910,-296,0
38910,-295,1
38910,-294,1
38910,-293,0
38910,-292,1
38910,-291,0
38910,-290,1
38910,-289,1
38910,-288,0
38910,-287,1
38910,-286,3
38910,-285,0
38910,-284,0
38910,-283,1
38910,-282,2
38910,-281,0
38910,-280,1
38910,-279,0
38910,-278,2
38910,-277,1
38910,-276,2
38910,-275,1
38910,-274,1
38910,-273,0
38910,-272,0
38910,-271,4
38910,-270,1
38910,-269,2
38910,-268,2
38910,-267,0
38910,-266,0
38910,-265,1
38910,-264,2
38910,-263,1
38910,-262,2
38910,-261,3
38910,-260,0
38910,-259,2
38910,-258,0
38910,-257,2
38910,-256,2
38910,-255,1
38910,-254,1
38910,-253,1
38910,-252,1
38910,-251,1
38910,-250,0
38910,-249,0
38910,-248,0
38910,-247,1
38910,-246,2
38910,-245,0
38910,-244,1
38910,-243,2
38910,-242,1
38910,-241,1
38910,-240,1
38910,-239,0
38910,-238,1
38910,-237,1
38910,-236,0
38910,-235,3
38910,-234,0
38910,-233,1
38910,-232,0
38910,-231,0
38910,-230,1
38910,-229,0
38910,-228,0
38910,-227,0
38910,-226,2
38910,-225,3
38910,-224,2
38910,-223,1
38910,-222,1
38910,-221,1
38910,-220,1
38910,-219,3
38910,-218,1
38910,-217,0
38910,-216,2
38910,-215,1
38910,-214,0
38910,-213,0
38910,-212,1
38910,-211,1
38910,-210,2
38910,-209,1
38910,-208,1
38910,-207,2
38910,-206,2
38910,-205,2
38910,-204,0
38910,-203,1
38910,-202,3
38910,-201,2
38910,-200,3
38910,-199,3
38910,-198,1
38910,-197,1
38910,-196,4
38910,-195,1
38910,-194,1
38910,-193,1
38910,-192,2
38910,-191,2
38910,-190,1
38910,-189,1
38910,-188,2
38910,-187,1
38910,-186,0
38910,-185,1
38910,-184,2
38910,-183,1
38910,-182,2
38910,-181,0
38910,-180,3
38910,-179,1
38910,-178,3
38910,-177,1
38910,-176,3
38910,-175,0
38910,-174,0
38910,-173,1
38910,-172,0
38910,-171,4
38910,-170,0
38910,-169,0
38910,-168,2
38910,-167,1
38910,-166,2
38910,-165,2
38910,-164,1
38910,-163,2
38910,-162,3
38910,-161,2
38910,-160,0
38910,-159,1
38910,-158,2
38910,-157,0
38910,-156,1
38910,-155,1
38910,-154,3
38910,-153,2
38910,-152,3
38910,-151,0
38910,-150,1
38910,-149,2
38910,-148,2
38910,-147,0
38910,-146,0
38910,-145,0
38910,-144,2
38910,-143,4
38910,-142,0
38910,-141,1
38910,-140,0
38910,-139,2
38910,-138,2
38910,-137,2
38910,-136,1
38910,-135,2
38910,-134,2
38910,-133,1
38910,-132,2
38910,-131,0
38910,-130,0
38910,-129,0
38910,-128,2
38910,-127,1
38910,-126,0
38910,-125,0
38910,-124,3
38910,-123,1
38910,-122,0
38910,-121,1
38910,-120,0
38910,-119,5
38910,-118,0
38910,-117,2
38910,-116,2
38910,-115,2
38910,-114,1
38910,-113,3
38910,-112,3
38910,-111,2
38910,-110,0
38910,-109,2
38910,-108,2
38910,-107,2
38910,-106,1
38910,-105,1
38910,-104,2
38910,-103,1
38910,-102,3
38910,-101,0
38910,-100,1
38910,-99,1
38910,-98,2
38910,-97,1
38910,-96,0
38910,-95,1
38910,-94,0
38910,-93,1
38910,-92,1
38910,-91,1
38910,-90,1
38910,-89,0
38910,-88,1
38910,-87,3
38910,-86,0
38910,-85,2
38910,-84,1
38910,-83,0
38910,-82,1
38910,-81,2
38910,-80,0
38910,-79,2
38910,-78,1
38910,-77,0
38910,-76,0
38910,-75,2
38910,-74,0
38910,-73,2
38910,-72,0
38910,-71,2
38910,-70,4
38910,-69,2
38910,-68,0
38910,-67,2
38910,-66,0
38910,-65,1
38910,-64,1
38910,-63,1
38910,-62,2
38910,-61,3
38910,-60,2
38910,-59,3
38910,-58,1
38910,-57,0
38910,-56,2
38910,-55,1
38910,-54,1
38910,-53,2
38910,-52,2
38910,-51,0
38910,-50,2
38910,-49,2
38910,-48,1
38910,-47,3
38910,-46,2
38910,-45,1
38910,-44,0
38910,-43,3
38910,-42,0
38910,-41,1
38910,-40,0
38910,-39,0
38910,-38,0
38910,-37,2
38910,-36,2
38910,-35,0
38910,-34,1
